title,company,location,type,skills_required,salary_min,salary_max,category
Lead Site Reliability Engineer,Cobalt Data Software,"Amsterdam, Netherlands",Part-time,"Shell Scripting, PowerShell, Go, Bash, Team Leadership",147806,159202,DevOps & Infrastructure
Mid-level Site Reliability Engineer,Deepwater Grid Systems Group,"Bengaluru, India",Full-time,"Linux Administration, Multi-cloud Strategy, Vagrant",87221,110245,DevOps & Infrastructure
Staff Build & Release Engineer,Harborline Node Software,"Reston, VA",Part-time,"Linux Administration, Version Control, Problem Solving, Service Mesh (Istio), GitLab, Continuous Deployment",142542,170298,DevOps & Infrastructure
Principal Network Engineer,Emberfall Signal Labs,Remote,Full-time,"IPv6, VoIP Systems, Virtualization (VMware), Critical Thinking, Windows Server Administration, Python",154341,184842,DevOps & Infrastructure
Lead Site Reliability Engineer,Havencrest Relay Solutions,Remote,Part-time,"Bash, Kubernetes, Time Management, Shell Scripting, Puppet, Python",150210,170990,DevOps & Infrastructure
Staff Build & Release Engineer,Slateford Node Technologies,"Dublin, Ireland",Full-time,"Container Orchestration, AWS S3, New Relic, Monorepo Management, Docker, Trunk-Based Development, Problem Solving",157193,169049,DevOps & Infrastructure
Lead Network Engineer,Slateford Node Technologies,Remote,Full-time,"Virtualization (VMware), VOIP SYSTEMS, Network Monitoring, IPv6, Critical Thinking",149022,173016,DevOps & Infrastructure
Senior IT Infrastructure Engineer,Slateford Node Technologies,"San Francisco, CA",Full-time,"New Relic, Cloud Architecture, Kubernetes",114028,152442,DevOps & Infrastructure
Staff Systems Administrator,Quartzline Signal Software,"Chicago, IL",Contract,"Container Orchestration, Virtualization (VMware), New Relic, VoIP Systems, Network Automation",143467,182244,DevOps & Infrastructure
Senior Build & Release Engineer,Silverline Grid IT,"New York, NY",Full-time,"Problem Solving, GitLab CI, Monorepo Management, Prometheus, Jenkins",117518,138750,DevOps & Infrastructure
Senior Cloud Security Engineer,Vertex Node Digital,"Boston, MA",Full-time,"GitHub, GitLab CI, Container Orchestration, GitHub Actions",113707,147053,DevOps & Infrastructure
Senior Cloud Operations Engineer,Skyline Stack Digital,"Raleigh, NC",Full-time,"Google Kubernetes Engine, Windows Server Administration, SD-WAN, IPv6",119616,148817,DevOps & Infrastructure
Lead Release Engineer,Ridgeback Relay IT,Remote,Full-time,"New Relic, Firewall Configuration, Google Cloud Platform, Azure DevOps, GitLab, Datadog",150373,171686,DevOps & Infrastructure
Mid-level Observability Engineer,Marbleton Fleet Technologies,Remote,Full-time,"PowerShell, Microsoft Azure, Amazon Web Services",89268,107454,DevOps & Infrastructure
Junior Cloud Infrastructure Engineer,Emberfall Signal Labs,Remote,Full-time,"DNS Administration, CI/CD Pipelines, Network Monitoring, Network Routing & Switching, Ansible, Network Automation, Agile Methodology",66970,81936,DevOps & Infrastructure
Senior Systems Engineer,Windmere Ventures Works,"Seattle, WA",Full-time,"Terraform, Storage Area Networks, Azure Functions, Amazon Web Services, TCP/IP, Cost Optimization (FinOps)",113321,153387,DevOps & Infrastructure
Junior DevOps Engineer,Thornbury Beacon Solutions,"Boston, MA",Contract,"Prometheus, Problem Solving, Ansible, Monorepo Management",58703,79976,DevOps & Infrastructure
Senior Observability Engineer,Harborline Node Software,"New York, NY",Full-time,"Bash, Ruby, Grafana, Chef, Shell Scripting, Prometheus",112047,153849,DevOps & Infrastructure
Mid-level Network Engineer,Silverline Grid Works,"London, UK",Full-time,"SD-WAN, Virtualization (VMware), Load Balancers (F5), Windows Server Administration, Network Routing & Switching, Problem Solving, Network Monitoring",89594,106290,DevOps & Infrastructure
Lead Site Reliability Engineer,Slateford Beacon Technologies,"New York, NY",Full-time,"Go, Communication, Ruby, Terraform, DNS Administration",143385,164915,DevOps & Infrastructure
Lead Systems Engineer,Northgate Systems Tech,Singapore,Full-time,"Agile Methodology, Windows Server Administration, SD-WAN, Splunk, Datadog, PowerShell, Multi-cloud Strategy",145204,159996,DevOps & Infrastructure
Lead IT Infrastructure Engineer,Duskmere Cloud Platforms,"Berlin, Germany",Full-time,"Network Routing & Switching, TCP/IP, Active Directory, Network Monitoring, Docker Compose",150305,173384,DevOps & Infrastructure
Senior Infrastructure Engineer,Cobalt Signal Works,"Portland, OR",Full-time,"DNS Administration, Load Balancers (F5), SD-WAN, Jenkins, GitHub Actions, Blue-Green Deployment, Go",113633,144772,DevOps & Infrastructure
Mid-level Cloud Engineer,Vertex Anchor Technologies,Remote,Full-time,"GitHub Actions, Google Kubernetes Engine, Prometheus, Observability",87523,101720,DevOps & Infrastructure
Staff Cloud Infrastructure Engineer,Vertex Anchor IT,"Toronto, ON",Full-time,"Critical Thinking, Network Automation, Kubernetes, AWS EC2, Network Monitoring, Terraform, Windows Server Administration, Cost Optimization (FinOps)",155495,178413,DevOps & Infrastructure
Mid-level DevOps Architect,Onyx Cloud IT,Remote,Internship,"Kubernetes, Datadog, GitHub, Continuous Deployment, Feature Flags",93557,112714,DevOps & Infrastructure
Senior DevOps Engineer,Northgate Systems Tech,"Salt Lake City, UT",Contract,"GitLab, Firewall Configuration, Continuous Deployment, Docker, Documentation Best Practices, Continuous Integration",115272,140600,DevOps & Infrastructure
Senior Build & Release Engineer,Harborline Cloud Labs,"Toronto, ON",Full-time,"Documentation Best Practices, Feature Flags, Amazon Web Services",111510,152767,DevOps & Infrastructure
IT Infrastructure Manager,Cascade Beacon Digital,Singapore,Full-time,"Ansible, Trunk-Based Development, Version Control, Puppet, Cross-functional Collaboration",134118,160172,DevOps & Infrastructure
Cloud Operations Engineer Intern,Havencrest Pulse Networks,Remote,Internship,"Pulumi, Mentoring, VoIP Systems, Bitbucket, Network Automation",25934,38551,DevOps & Infrastructure
Mid-level DevOps Engineer,Brightwell Circuit Works,"Berlin, Germany",Full-time,"Monorepo Management, Version Control, GitHub",85060,113653,DevOps & Infrastructure
Staff Cloud Engineer,Copperline Signal Systems Group,"Seattle, WA",Full-time,"Service Mesh (Istio), Helm, Blue-Green Deployment, Docker, AWS EC2, Problem Solving",155454,181087,DevOps & Infrastructure
Mid-level Network Administrator,Palisade Relay Infrastructure,"Reston, VA",Contract,"Network Routing & Switching, Network Monitoring, IPv6",82760,111644,DevOps & Infrastructure
IT Infrastructure Manager,Cobalt Signal Works,"New York, NY",Full-time,"Bitbucket, Continuous Deployment, Container Orchestration, Terraform, Version Control, Pulumi",139788,161735,DevOps & Infrastructure
Senior Cloud Architect,Deepwater Grid Systems Group,"Sydney, Australia",Full-time,"Docker, Chef, Azure DevOps, Observability",115722,138801,DevOps & Infrastructure
Principal Cloud Architect,Highgrove Data Solutions,"Dublin, Ireland",Contract,"Docker Compose, Chef, Splunk, Firewall Configuration",153364,193712,DevOps & Infrastructure
Senior Site Reliability Engineer,Vertex Fleet Platforms,"Toronto, ON",Full-time,"Vagrant, PowerShell, Firewall Configuration, CI/CD Pipelines, Shell Scripting, Ruby, Docker Compose",121301,137693,DevOps & Infrastructure
Senior Cloud Security Engineer,Steelwater Anchor Networks,"Austin, TX",Contract,"Puppet, Incident Response, Grafana, AWS S3, PowerShell, SIEM Tools, Firewall Configuration",120610,140525,DevOps & Infrastructure
Cloud Operations Manager,Basalt Circuit Works,"Raleigh, NC",Full-time,"Trunk-Based Development, Continuous Deployment, Feature Flags, Vagrant, GitLab, GitHub,  Time Management ",134470,154698,DevOps & Infrastructure
Mid-level DevOps Engineer,Slateford Node Technologies,"Toronto, ON",Full-time,"Blue-Green Deployment, Amazon Web Services, Feature Flags, Multi-cloud Strategy, Communication",81521,111005,DevOps & Infrastructure
Junior Cloud Operations Engineer,Northgate Systems Solutions,"London, UK",Internship,"Load Balancers (F5), SIEM Tools, SD-WAN, Storage Area Networks, Multi-cloud Strategy",58192,74520,DevOps & Infrastructure
Senior Cloud Engineer,Havencrest Pulse Networks,"Sydney, Australia",Full-time,"Terraform, Ansible, AWS Lambda, Canary Deployment, CloudFormation, Puppet",119232,146050,DevOps & Infrastructure
Principal Kubernetes Administrator,Highgrove Data Solutions,Singapore,Part-time,"Docker, Helm, Cost Optimization (FinOps), Team Leadership, AWS EC2, Container Orchestration",164253,180391,DevOps & Infrastructure
Staff Systems Engineer,Copperline Anchor Platforms,"Seattle, WA",Full-time,"Vagrant, Chef, Prometheus, Linux Administration, GitLab CI, Monorepo Management",154652,175438,DevOps & Infrastructure
Mid-level Build & Release Engineer,Thornbury Beacon Solutions,"Dublin, Ireland",Internship,"Cloud Architecture, Docker Compose, Feature Flags, Argo CD, CircleCI, PowerShell",87130,112417,DevOps & Infrastructure
Mid-level Systems Administrator,Palisade Orbit Systems Group,"Boston, MA",Contract,"VPN Configuration, New Relic, CI/CD Pipelines, Datadog, Cost Optimization (FinOps), Storage Area Networks, Problem Solving, Network Monitoring",93607,113448,DevOps & Infrastructure
Junior Build & Release Engineer,Copperline Anchor Platforms,"San Francisco, CA",Part-time,"Trunk-Based Development, Git, Zero Trust Architecture, Version Control, Feature Flags, GitLab, Agile Methodology, Prometheus",62346,74191,DevOps & Infrastructure
Senior Cloud Architect,Skyline Stack Digital,Remote,Full-time,"Go, Vagrant, Nginx, GitHub Actions",115937,141144,DevOps & Infrastructure
Mid-level Network Engineer,Emberfall Stack Infrastructure,"San Francisco, CA",Full-time,"VoIP Systems, TCP/IP, VPN Configuration, Network Routing & Switching, Storage Area Networks",87799,111254,DevOps & Infrastructure
Junior Systems Administrator,Lumina Relay Digital,"Bengaluru, India",Full-time,"Multi-cloud Strategy, Pulumi, Terraform, Critical Thinking, Network Monitoring",62573,76315,DevOps & Infrastructure
Junior Platform Engineer,Vertex Node Digital,Singapore,Contract,"Canary Deployment, Docker Compose, Continuous Deployment, Observability, GitHub",60135,81394,DevOps & Infrastructure
Mid-level Cloud Architect,Cobalt Relay Platforms,"Denver, CO",Full-time,"Communication, Jenkins, Service Mesh (Istio), PagerDuty, DevSecOps",81725,105879,DevOps & Infrastructure
Staff Platform Engineer,Slateford Data Digital,Remote,Full-time,"GitHub, AWS S3, Azure DevOps, Monorepo Management, Continuous Deployment",157141,170125,DevOps & Infrastructure
Junior Kubernetes Administrator,Frostpeak Stack Works,"Toronto, ON",Contract,"Helm, GitLab CI, Network Automation, Pulumi, Linux Administration",64258,75571,DevOps & Infrastructure
Senior Systems Engineer,Wraith Grid Software,"Salt Lake City, UT",Part-time,"Nginx, Google Kubernetes Engine, Time Management, Windows Server Administration",126163,137721,DevOps & Infrastructure
Staff Build & Release Engineer,Redwood Orbit Software,Remote,Full-time,"Ruby, Documentation Best Practices, Feature Flags, GitHub, Communication, Bitbucket, Trunk-Based Development",156357,184791,DevOps & Infrastructure
Mid-level Cloud Engineer,Emberfall Stack Infrastructure,"New York, NY",Full-time,"GitHub Actions, Shell Scripting, Kubernetes, Azure Functions, Puppet",86215,106662,DevOps & Infrastructure
Network Engineer Intern,Basalt Circuit Works,Remote,Full-time,"Network Routing & Switching, Network Monitoring, VoIP Systems, DNS Administration, SD-WAN, Storage Area Networks",26240,39462,DevOps & Infrastructure
Senior IT Infrastructure Engineer,Windmere Data Solutions,"Salt Lake City, UT",Part-time,"CloudFormation, Windows Server Administration, CI/CD Pipelines, Load Balancers (F5), TCP/IP, Cost Optimization (FinOps)",122787,153706,DevOps & Infrastructure
Junior DevOps Engineer,Copperline Beacon IT,Remote,Internship,"Monorepo Management, Trunk-Based Development, Continuous Integration, Documentation Best Practices, Service Mesh (Istio), Critical Thinking",60144,77241,DevOps & Infrastructure
Staff Build & Release Engineer,Havencrest Network Infrastructure,"Chicago, IL",Full-time,"Vagrant, Documentation Best Practices, Jenkins, Git, Bitbucket, GitLab",146512,167018,DevOps & Infrastructure
Senior Cloud Architect,Vertex Anchor Technologies,"Denver, CO",Full-time,"AWS S3, AWS RDS, Docker, Jenkins, Helm, Zero Trust Architecture, Linux Administration",112762,151673,DevOps & Infrastructure
Senior DevOps Engineer,Basalt Relay Solutions,"Portland, OR",Full-time,"AWS S3, Pulumi, Communication, Canary Deployment, Feature Flags, Puppet",125991,142567,DevOps & Infrastructure
Senior Kubernetes Administrator,Palisade Grid Software,"San Francisco, CA",Full-time,"Azure Functions, Prometheus, Grafana, Microsoft Azure",115057,138971,DevOps & Infrastructure
Mid-level Network Engineer,Fernwood Fleet Networks,"Bengaluru, India",Full-time,"Virtualization (VMware), Network Monitoring, TCP/IP, Communication, Network Automation",83958,111320,DevOps & Infrastructure
Senior Infrastructure Engineer,Havencrest Pulse Networks,Remote,Full-time,"Mentoring, DNS Administration, VoIP Systems, CI/CD Pipelines, Storage Area Networks, Network Monitoring, Network Routing & Switching, Zero Trust Architecture",109098,141368,DevOps & Infrastructure
Senior Systems Administrator,Highgrove Data Solutions,"Reston, VA",Part-time,"SD-WAN, AWS RDS, Virtualization (VMware), Infrastructure as Code, Argo CD, Communication, Google Cloud Platform",126672,141024,DevOps & Infrastructure
Principal Cloud Infrastructure Engineer,Windmere Signal Platforms,"Denver, CO",Full-time,"Windows Server Administration, Vagrant, Virtualization (VMware), Network Automation, Active Directory",158928,182522,DevOps & Infrastructure
Senior Observability Engineer,Zephyr Stack Platforms,"Dublin, Ireland",Full-time,"PowerShell, Google Kubernetes Engine,  AWS S3 , aws s3",120620,137652,DevOps & Infrastructure
Senior Network Administrator,Frostpeak Stack Works,"Austin, TX",Internship,"Trunk-Based Development, Load Balancers (F5), Network Routing & Switching, IPv6, Active Directory, Network Monitoring",109149,138985,DevOps & Infrastructure
Senior IT Infrastructure Engineer,Havencrest Relay Solutions,"Atlanta, GA",Part-time,"Active Directory, Load Balancers (F5), GitHub Actions, VoIP Systems",118334,139692,DevOps & Infrastructure
Principal Infrastructure Engineer,Zephyr Stack Platforms,Remote,Full-time,"Virtualization (VMware), TCP/IP, Network Automation",164037,189079,DevOps & Infrastructure
Junior DevOps Architect,Thornbury Beacon Solutions,"Toronto, ON",Full-time,"PagerDuty, Microsoft Azure, Azure Functions, Git",63094,75668,DevOps & Infrastructure
Lead Cloud Engineer,Palisade Relay Infrastructure,"Salt Lake City, UT",Part-time,"Bitbucket, Mentoring, Canary Deployment, Splunk, Vagrant",146105,174239,DevOps & Infrastructure
IT Infrastructure Manager,Slateford Node Technologies,"Atlanta, GA",Full-time,"Datadog, Observability, Critical Thinking, Git, GitHub Actions, Documentation Best Practices, Version Control",121015,154993,DevOps & Infrastructure
Mid-level Release Engineer,Copperline Signal Systems Group,Singapore,Internship,"Trunk-Based Development, Time Management, Multi-cloud Strategy, Bitbucket, Splunk, Git",88077,104826,DevOps & Infrastructure
Mid-level Systems Administrator,Zephyr Data Digital,Remote,Full-time,"Azure DevOps, Argo CD, Datadog, TCP/IP, Active Directory, DNS Administration",87004,103094,DevOps & Infrastructure
Senior IT Infrastructure Engineer,Havencrest Systems Technologies,Remote,Internship,"SD-WAN, Docker Compose, Network Routing & Switching, Jenkins, DNS Administration, Mentoring",122491,140938,DevOps & Infrastructure
Platform Engineer Intern,Palisade Orbit Systems Group,Remote,Internship,"Kubernetes, Feature Flags, GitLab, Agile Methodology, Bitbucket",24541,35675,DevOps & Infrastructure
Lead Kubernetes Administrator,Thornbury Systems Networks,"Raleigh, NC",Full-time,"Jenkins, Docker, Amazon Web Services, Microsoft Azure, GitLab CI, Google Kubernetes Engine, Agile Methodology",147224,174961,DevOps & Infrastructure
Mid-level Platform Engineer,Granite Fleet Digital,"Boston, MA",Full-time,"Git, Amazon Web Services, Continuous Integration, Blue-Green Deployment",93868,105223,DevOps & Infrastructure
Senior DevOps Engineer,Lumina Signal Systems Group,Singapore,Part-time,"Documentation Best Practices, Team Leadership, Multi-cloud Strategy, CI/CD Pipelines, Splunk, AWS Lambda",119305,141631,DevOps & Infrastructure
Principal Platform Engineer,Zephyr Data Digital,"New York, NY",Full-time,"Shell Scripting, Continuous Deployment, Continuous Integration, Pulumi, Agile Methodology",159508,191590,DevOps & Infrastructure
Observability Engineer Intern,Skyline Stack Digital,"Atlanta, GA",Internship,"Docker, Microsoft Azure, Ruby, Python, Bash",26671,37725,DevOps & Infrastructure
Mid-level Observability Engineer,Thornbury Cloud Networks,"Reston, VA",Part-time,"Bash, Team Leadership, Canary Deployment, Terraform, Shell Scripting, Helm, PowerShell",91882,112152,DevOps & Infrastructure
Lead Release Engineer,Thornbury Cloud Networks,Remote,Full-time,"Nginx, Git, CloudFormation, Ruby",144382,167096,DevOps & Infrastructure
DevOps Architect Intern,Emberfall Stack Infrastructure,Remote,Internship,"GitHub Actions, Ruby, GitHub, Terraform",24481,38256,DevOps & Infrastructure
Senior Cloud Infrastructure Engineer,Havencrest Relay Solutions,"Dallas, TX",Full-time,"Cross-functional Collaboration, Network Routing & Switching, Container Orchestration, Go, Docker, DNS Administration, Datadog",113403,141645,DevOps & Infrastructure
Mid-level Cloud Operations Engineer,Silverline Grid IT,Remote,Contract,"Firewall Configuration, Azure DevOps, Storage Area Networks, AWS Lambda, Network Routing & Switching",93622,111148,DevOps & Infrastructure
Junior Cloud Engineer,Windmere Ventures Works,Remote,Internship,"Cloud Architecture, SIEM Tools, Linux Administration, Grafana, Mentoring",59415,81232,DevOps & Infrastructure
Mid-level Cloud Operations Engineer,Vertex Node Digital,"Denver, CO",Full-time,"Cost Optimization (FinOps), Load Balancers (F5), CircleCI, Storage Area Networks, Mentoring, VoIP Systems",82318,105855,DevOps & Infrastructure
Junior Build & Release Engineer,Ridgeback Relay IT,"Boston, MA",Part-time,"Observability, Documentation Best Practices, Trunk-Based Development, Terraform",64097,80508,DevOps & Infrastructure
Mid-level Observability Engineer,Copperline Beacon Tech,Remote,Full-time,"Shell Scripting, Linux Administration, Continuous Deployment, Terraform, Ruby",81647,105209,DevOps & Infrastructure
Senior Release Engineer,Highgrove Data Solutions,"Raleigh, NC",Full-time,"Feature Flags, CircleCI, Continuous Integration, Trunk-Based Development, Firewall Configuration, GitLab",118069,150852,DevOps & Infrastructure
Junior Cloud Architect,Basalt Circuit Works,"Bengaluru, India",Full-time,"Kubernetes, Linux Administration, Google Kubernetes Engine, Argo CD",66537,78868,DevOps & Infrastructure
Senior Cloud Architect,Deepwater Node Networks,"London, UK",Full-time,"GitHub Actions, GitLab CI, Pulumi, Active Directory, Service Mesh (Istio)",114335,149916,DevOps & Infrastructure
Mid-level DevOps Architect,Palisade Grid Software,"Raleigh, NC",Full-time,"Puppet, CloudFormation, CD, Documentation Best Practices, Helm, PUPPET",86457,106846,DevOps & Infrastructure
Mid-level DevOps Engineer,Thornbury Systems Networks,"Dallas, TX",Full-time,"Documentation Best Practices, Google Cloud Platform, SIEM Tools, AWS RDS, Git",89628,104591,DevOps & Infrastructure
Staff DevOps Engineer,Duskmere Cloud Platforms,"Raleigh, NC",Full-time,"Argo CD, Shell Scripting, Vagrant, Bitbucket, Google Cloud Platform, Documentation Best Practices, Critical Thinking, CircleCI",142977,171983,DevOps & Infrastructure
Senior Systems Administrator,Palisade Vector IT,"Berlin, Germany",Full-time,"Vagrant, TCP/IP, Container Orchestration, VoIP Systems, SD-WAN, Microsoft Azure",123200,153883,DevOps & Infrastructure
Principal Cloud Operations Engineer,Thornbury Systems Networks,Singapore,Contract,"IPv6, Pulumi, Storage Area Networks, Critical Thinking",156269,192569,DevOps & Infrastructure
Principal Site Reliability Engineer,Copperline Beacon Tech,"Portland, OR",Internship,"Ruby, Team Leadership, Jenkins, Azure Functions, Go, Linux Administration, PowerShell",155774,183354,DevOps & Infrastructure
Staff Build & Release Engineer,Havencrest Pulse Networks,"Toronto, ON",Full-time,"Version Control, Feature Flags, Container Orchestration, Continuous Deployment, Documentation Best Practices",152731,173487,DevOps & Infrastructure
Senior Systems Administrator,Harborline Cloud Labs,"San Francisco, CA",Full-time,"Time Management, Zero Trust Architecture, Blue-Green Deployment, GitHub Actions, Network Routing & Switching, Load Balancers (F5)",108413,146429,DevOps & Infrastructure
Staff Infrastructure Engineer,Emberfall Signal Labs,"Raleigh, NC",Full-time,"Network Monitoring, Storage Area Networks, Service Mesh (Istio), Cost Optimization (FinOps), Team Leadership",140978,170529,DevOps & Infrastructure
DevOps Manager,Cobalt Data Software,"Boston, MA",Internship,"CloudFormation, Version Control, Monorepo Management, Feature Flags, GitLab",129831,165554,DevOps & Infrastructure
Cloud Architect Intern,Deepwater Node Networks,Remote,Contract,"Azure Functions, VPN Configuration, Google Kubernetes Engine, Blue-Green Deployment",31031,40497,DevOps & Infrastructure
Principal Network Administrator,Highgrove Beacon Works,"San Jose, CA",Full-time,"Storage Area Networks, IPv6, Network Routing & Switching, Virtualization (VMware), Time Management, SD-WAN, TCP/IP",156907,190153,DevOps & Infrastructure
Mid-level Cloud Infrastructure Engineer,Quartzline Signal Infrastructure,Remote,Internship,"Observability, Problem Solving, VoIP Systems, Load Balancers (F5), Terraform, SD-WAN, Virtualization (VMware)",87989,102837,DevOps & Infrastructure
DevOps Manager,Slateford Beacon Technologies,"Portland, OR",Full-time,"Pulumi, Documentation Best Practices, Critical Thinking, Bitbucket, Python, Canary Deployment, Grafana, Continuous Deployment",127229,166907,DevOps & Infrastructure
Senior Network Engineer,Cobalt Data Software,"Raleigh, NC",Full-time,"VoIP Systems, Storage Area Networks, Windows Server Administration",123070,147751,DevOps & Infrastructure
Mid-level Cloud Operations Engineer,Windmere Ventures Works,"New York, NY",Full-time,"Agile Methodology, Storage Area Networks, Active Directory, SD-WAN, Multi-cloud Strategy",93111,110944,DevOps & Infrastructure
Mid-level Site Reliability Engineer,Cobalt Ventures Tech,Remote,Full-time,"Bash, PowerShell, Linux Administration, Cross-functional Collaboration, Ruby",92508,106528,DevOps & Infrastructure
Mid-level Systems Administrator,Vertex Anchor Technologies,Remote,Contract,"Active Directory, Linux Administration, Puppet, Nginx, Google Cloud Platform, Communication, Datadog, Azure DevOps",90447,102603,DevOps & Infrastructure
Senior Build & Release Engineer,Quartzline Signal Software,"Austin, TX",Full-time,"AWS EC2, Continuous Deployment, Grafana, SIEM Tools, Time Management",116709,150889,DevOps & Infrastructure
Senior Systems Administrator,Ridgeback Relay Tech,"Chicago, IL",Full-time,"Infrastructure as Code, Network Automation, Network Routing & Switching, Network Monitoring, Service Mesh (Istio), DNS Administration",121530,138784,DevOps & Infrastructure
Principal Cloud Operations Engineer,Skyline Stack Digital,Remote,Full-time,"Windows Server Administration, GitLab CI, Terraform, Network Routing & Switching, SD-WAN",152617,183138,DevOps & Infrastructure
Mid-level Site Reliability Engineer,Lumina Relay Digital,"Portland, OR",Full-time,"Amazon Web Services, Python, Cross-functional Collaboration, Ruby, Chef, PowerShell, Bash",82849,106858,DevOps & Infrastructure
Principal Cloud Engineer,Palisade Grid Software,"Salt Lake City, UT",Internship,"Blue-Green Deployment, Cloud Architecture, AWS S3, AWS Lambda, Continuous Deployment, Docker, Nginx",167678,194840,DevOps & Infrastructure
Senior Site Reliability Engineer,Solstice Signal Solutions,"Seattle, WA",Full-time,"Datadog, Python, Bash, Canary Deployment, Ruby, Shell Scripting",114583,139063,DevOps & Infrastructure
Staff DevOps Engineer,Ashgrove Systems Labs,"London, UK",Contract,"SD-WAN, AWS EC2, CI/CD Pipelines, Critical Thinking,  Continuous Integration , Azure Functions",154436,174238,DevOps & Infrastructure
Senior Kubernetes Administrator,Palisade Relay Infrastructure,"London, UK",Contract,"Chef, Shell Scripting, Infrastructure as Code, Splunk",109255,142517,DevOps & Infrastructure
Staff Network Administrator,Frostpeak Stack Works,"Reston, VA",Full-time,"Communication, SD-WAN, TCP/IP, Active Directory, IPv6",146932,175094,DevOps & Infrastructure
Mid-level Build & Release Engineer,Ashgrove Systems Labs,"Atlanta, GA",Full-time,"Continuous Deployment, Observability, Load Balancers (F5), Documentation Best Practices, Cost Optimization (FinOps), GitHub, Problem Solving, Feature Flags",85412,111544,DevOps & Infrastructure
DevOps Manager,Havencrest Pulse Networks,"San Francisco, CA",Full-time,"GitLab CI, Documentation Best Practices, Monorepo Management",127250,155119,DevOps & Infrastructure
Lead Release Engineer,Brightwell Pulse Works,Remote,Internship,"Azure Functions, Version Control, Bitbucket, Cross-functional Collaboration, Git, Cost Optimization (FinOps), Monorepo Management",143927,161343,DevOps & Infrastructure
Mid-level Network Administrator,Pinecrest Pulse Software,Remote,Full-time,"SD-WAN, Network Routing & Switching, VoIP Systems, TCP/IP, Windows Server Administration, DNS Administration",82542,101351,DevOps & Infrastructure
Mid-level DevOps Architect,Vertex Anchor Technologies,"Dublin, Ireland",Full-time,"Bitbucket, Azure DevOps, Puppet, Pulumi, Kubernetes, Feature Flags, Docker Compose",93534,113182,DevOps & Infrastructure
Senior Infrastructure Engineer,Cobalt Relay Platforms,"Salt Lake City, UT",Full-time,"Load Balancers (F5), Incident Response, Datadog, Linux Administration, IPv6, Terraform",108498,136860,DevOps & Infrastructure
Staff Release Engineer,Windmere Signal Platforms,Remote,Internship,"GitHub, Argo CD, Version Control, Monorepo Management, Time Management, Canary Deployment",145607,167203,DevOps & Infrastructure
Lead DevOps Engineer,Highgrove Data Solutions,"Portland, OR",Full-time,"Amazon Web Services, Communication, Git, Incident Response, Continuous Integration, Monorepo Management, Continuous Deployment, GitLab",138216,166778,DevOps & Infrastructure
Senior Cloud Security Engineer,Zephyr Grid Infrastructure,Remote,Full-time,"Splunk, Pulumi, SIEM Tools, Zero Trust Architecture, Service Mesh (Istio), Google Cloud Platform",109374,141779,DevOps & Infrastructure
Mid-level Cloud Infrastructure Engineer,Windmere Data Solutions,"Toronto, ON",Full-time,"Virtualization (VMware), Windows Server Administration, Active Directory, Vagrant, Microsoft Azure, Network Routing & Switching, Go",81365,111566,DevOps & Infrastructure
Staff Infrastructure Engineer,Vertex Anchor Technologies,Remote,Contract,"Splunk, CloudFormation, Windows Server Administration, Python, Load Balancers (F5)",148101,171554,DevOps & Infrastructure
Senior DevOps Engineer,Copperline Anchor Platforms,Remote,Full-time,"AWS Lambda, Network Monitoring, New Relic, GitLab,  Team Leadership , Documentation Best Practices",124964,137825,DevOps & Infrastructure
Senior Observability Engineer,Palisade Grid Software,Remote,Full-time,"Time Management, Prometheus, Shell Scripting, Bash, Chef",108665,139096,DevOps & Infrastructure
Lead Cloud Engineer,Cobalt Relay Platforms,"Salt Lake City, UT",Full-time,"Infrastructure as Code, CircleCI, Agile Methodology, Chef, Nginx, Shell Scripting",146138,163974,DevOps & Infrastructure
Mid-level Release Engineer,Copperline Beacon IT,"Seattle, WA",Full-time,"Virtualization (VMware), Pulumi, CircleCI, Jenkins, GitLab, Google Kubernetes Engine, Docker Compose",91234,106897,DevOps & Infrastructure
Senior Site Reliability Engineer,Northgate Systems Tech,"London, UK",Internship,"Ruby, Cloud Architecture, Shell Scripting, Critical Thinking, Bash",117348,139386,DevOps & Infrastructure
Lead Observability Engineer,Highgrove Data Solutions,"Reston, VA",Full-time,"Argo CD, Site Reliability Engineering, Shell Scripting, Python",148614,170208,DevOps & Infrastructure
Cloud Operations Manager,Vertex Stack IT,"San Francisco, CA",Full-time,"AWS S3, Infrastructure as Code, Documentation Best Practices, GitLab, Monorepo Management, Agile Methodology",129040,170153,DevOps & Infrastructure
Mid-level Kubernetes Administrator,Havencrest Relay Solutions,"Austin, TX",Internship,"Canary Deployment, Service Mesh (Istio), Container Orchestration",83238,113210,DevOps & Infrastructure
Staff Infrastructure Engineer,Thornbury Cloud Networks,"Chicago, IL",Full-time,"Jenkins, Problem Solving, Nginx, Linux Administration, Network Monitoring",155495,175412,DevOps & Infrastructure
Senior Cloud Infrastructure Engineer,Northgate Systems Solutions,"New York, NY",Full-time,"Docker, Load Balancers (F5), Google Kubernetes Engine, Storage Area Networks",121408,140346,DevOps & Infrastructure
Mid-level DevOps Architect,Steelwater Anchor Networks,"Chicago, IL",Full-time,"Microsoft Azure, Documentation Best Practices, Feature Flags, Bitbucket",81528,101982,DevOps & Infrastructure
