title,company,location,type,skills_required,salary_min,salary_max,category
Mid-level Bioinformatics Engineer,Harborlight Wellness Systems,"Raleigh, NC",Full-time,"Power BI, R, REST API Design",80933,97933,Health Data & Bioinformatics
Lead Health Data Engineer,Cortex Clinical Data,"Atlanta, GA",Internship,"Data Analysis, TensorFlow, NumPy, ETL Pipelines, Microservices Architecture, Git",136306,176393,Health Data & Bioinformatics
Lead Healthcare Interoperability Engineer,Medix Health Networks,"Washington, DC",Full-time,"Cerner, FHIR Standards, Clinical Data Management, PostgreSQL, Java, Team Leadership",142680,167891,Health Data & Bioinformatics
Staff Health Data Engineer,Kernel Precision Health,"Austin, TX",Internship,"TensorFlow, Deep Learning, PostgreSQL, MySQL,  Amazon Web Services , POSTGRESQL",145518,152687,Health Data & Bioinformatics
Senior EHR Systems Analyst,Cobalt Cloud Labs,Remote,Full-time,"Cerner, Population Health Analytics, Health Informatics, Telehealth Systems, FHIR Standards, MySQL, MongoDB, Jira",142336,145852,Health Data & Bioinformatics
Lead Health Analytics Manager,Granite Precision Health,"Chicago, IL",Full-time,"Data Visualization, Pandas, Natural Language Processing, PyTorch, Clinical Data Management, Epic Systems",145434,148615,Health Data & Bioinformatics
Senior Population Health Analyst,Iris Informatics,"Minneapolis, MN",Full-time,"Cerner, Healthcare Interoperability, HIPAA Compliance, PyTorch, ETL Pipelines",146355,150711,Health Data & Bioinformatics
Principal Healthcare Interoperability Engineer,Palisade Precision Health,"Berlin, Germany",Internship,"HL7, Epic Systems, PostgreSQL, Communication",168819,178203,Health Data & Bioinformatics
Senior Healthcare Interoperability Engineer,Cascadia Health Networks,"Washington, DC",Full-time,"HL7, Healthcare Interoperability, Telehealth Systems, MySQL, System Design, Project Management",108697,129677,Health Data & Bioinformatics
Mid-level EHR Integration Engineer,Cascadia Medical Systems,"Berlin, Germany",Internship,"HIPAA Compliance, Health Informatics, MySQL, PostgreSQL",104104,108841,Health Data & Bioinformatics
Junior Telehealth Platform Engineer,Crestline Bio Systems,"Bengaluru, India",Full-time,"HIPAA Compliance, Health Informatics, Docker, MongoDB, Jira",70130,73534,Health Data & Bioinformatics
Lead Clinical Data Analyst,Cascadia Health Networks,"Chicago, IL",Full-time,"Epic Systems, HIPAA Compliance, Population Health Analytics, Clinical Data Management, Cerner, Tableau, Data Warehousing",159219,168921,Health Data & Bioinformatics
Mid-level Healthcare Interoperability Engineer,Ashgrove Clinical Data,"Bengaluru, India",Part-time,"HL7, Cerner,  PostgreSQL , Project Management",87191,92804,Health Data & Bioinformatics
Intern Health Informatics Analyst,Meridian Informatics,"San Diego, CA",Internship,"HL7, Telehealth Systems, Clinical Data Management, Cerner, Health Informatics, SQL, Statistics, Communication",22009,27395,Health Data & Bioinformatics
Junior EHR Systems Analyst,Halcyon Bridge Tech,"Nashville, TN",Part-time,"Cerner, Population Health Analytics, Microservices Architecture, Java, C#, Communication",58798,79921,Health Data & Bioinformatics
Mid-level Health Data Engineer,Auralis Systems,"Philadelphia, PA",Contract,"Statistics, Scikit-learn, R, Data Visualization, Java, PostgreSQL, REST API Design, Git",93535,110461,Health Data & Bioinformatics
Mid-level Health Data Scientist,Nightingale Informatics,"Nashville, TN",Internship,"Data Warehousing, Natural Language Processing, TensorFlow, Medical Coding (ICD-10), HIPAA Compliance",98580,106601,Health Data & Bioinformatics
Mid-level Telehealth Platform Engineer,Everstone Wellness Systems,"Seattle, WA",Full-time,"Cerner, Epic Systems, HIPAA Security Rule, Amazon Web Services",81665,87370,Health Data & Bioinformatics
Principal Director of Health Informatics,Genoma Health Solutions,"Sydney, Australia",Full-time,"FHIR Standards, Health Informatics, Healthcare Interoperability, HIPAA Security Rule, HL7, Data Visualization, SQL",154038,187177,Health Data & Bioinformatics
Senior Telehealth Platform Engineer,Cascadia Medical Systems,Remote,Full-time,"Cerner, Population Health Analytics, Epic Systems, FHIR Standards, Amazon Web Services",130776,136493,Health Data & Bioinformatics
Lead Clinical Data Management Lead,Auralis Digital,"Bengaluru, India",Full-time,"Electronic Health Records (EHR), HIPAA Compliance, Telehealth Systems, Healthcare Interoperability, Tableau, Data Warehousing, Machine Learning",139711,154200,Health Data & Bioinformatics
Staff Clinical Systems Engineer,Auralis Digital,Remote,Full-time,"Telehealth Systems, Health Informatics, HIPAA Compliance, Kubernetes, Project Management",171709,174743,Health Data & Bioinformatics
Senior Health Data Scientist,Cascadia Health Networks,Remote,Full-time,"Machine Learning, Scikit-learn, TensorFlow, NumPy, ETL Pipelines, HIPAA Security Rule, HL7, Electronic Health Records (EHR)",133347,145471,Health Data & Bioinformatics
Junior Clinical Data Analyst,Bluepeak Diagnostics,Remote,Part-time,"HIPAA Security Rule, Medical Coding (ICD-10), Epic Systems, FHIR Standards, Health Informatics, Tableau, Deep Learning",66565,79966,Health Data & Bioinformatics
Lead HIPAA Compliance Engineer,Meridian Informatics,"Nashville, TN",Full-time,"Electronic Health Records (EHR), HIPAA Compliance, Epic Systems, Cerner, Java, Kubernetes, Microservices Architecture",144017,169358,Health Data & Bioinformatics
Junior Population Health Analyst,Windmere Bridge Tech,"Pittsburgh, PA",Full-time,"Epic Systems, Population Health Analytics, HL7, TensorFlow, Communication",65442,69215,Health Data & Bioinformatics
Senior Healthcare Interoperability Engineer,Redwood Health Analytics,"Berlin, Germany",Full-time,"Population Health Analytics, Medical Coding (ICD-10), Health Informatics, MySQL, REST API Design, Amazon Web Services, Team Leadership",143636,150758,Health Data & Bioinformatics
Senior EHR Integration Engineer,Lucid Clinical Data,"Chicago, IL",Full-time,"FHIR Standards, Medical Coding (ICD-10), MongoDB, MySQL, Microservices Architecture, Confluence",122566,151564,Health Data & Bioinformatics
Principal Health Data Scientist,Meridian Informatics,"New York, NY",Full-time,"Power BI, ETL Pipelines, A/B Testing, Scikit-learn, Natural Language Processing, Cerner, Confluence",176425,191020,Health Data & Bioinformatics
Principal Bioinformatics Scientist,Beacon Life Sciences,"Pittsburgh, PA",Part-time,"Pandas, Natural Language Processing, A/B Testing, Clinical Data Management, Health Informatics, Epic Systems",180158,191866,Health Data & Bioinformatics
Mid-level Health Data Scientist,Redwood Bio Systems,"Denver, CO",Contract,"TensorFlow, Deep Learning, Apache Spark, SQL, A/B Testing, Medical Coding (ICD-10), Cerner, Clinical Data Management",81658,98181,Health Data & Bioinformatics
Junior Health Informatics Analyst,Meridian Health Networks,"Chicago, IL",Contract,"Health Informatics, HL7, Epic Systems, R",71925,78403,Health Data & Bioinformatics
Senior Medical Coding Data Specialist,Silversage Life Sciences,"Bengaluru, India",Full-time,"Healthcare Interoperability, Medical Coding (ICD-10), FHIR Standards, Population Health Analytics, HIPAA Security Rule, Machine Learning, Git",146989,150235,Health Data & Bioinformatics
Senior Population Health Analyst,Quill Data Health,"Minneapolis, MN",Full-time,"Cerner, Health Informatics, Telehealth Systems, A/B Testing, TensorFlow",113519,120916,Health Data & Bioinformatics
Senior Telehealth Platform Engineer,Cobalt Cloud Labs,"Bengaluru, India",Part-time,"FHIR Standards, Medical Coding (ICD-10), Epic Systems, Electronic Health Records (EHR), HIPAA Security Rule, Amazon Web Services, MySQL, Agile Methodology",115665,144608,Health Data & Bioinformatics
Junior Medical Coding Data Specialist,Redwood Health Analytics,"Berlin, Germany",Part-time,"HL7, Electronic Health Records (EHR), Clinical Data Management, HIPAA Compliance, TensorFlow, Scikit-learn, Data Analysis",73781,78042,Health Data & Bioinformatics
Senior Medical Coding Data Specialist,Meridian Informatics,Remote,Internship,"HIPAA Compliance, HL7, Population Health Analytics, Data Visualization, Tableau, Project Management",135422,141515,Health Data & Bioinformatics
Staff Clinical Systems Engineer,Larkspur Health Networks,"Seattle, WA",Full-time,"HIPAA Security Rule, Epic Systems, Population Health Analytics, Docker, Agile Methodology",165016,176210,Health Data & Bioinformatics
Senior Healthcare Software Engineer,Palisade Health Solutions,Remote,Full-time,"Kubernetes, MySQL, MongoDB, Medical Coding (ICD-10), Cerner, Electronic Health Records (EHR), Communication",116163,141048,Health Data & Bioinformatics
Lead Health Analytics Manager,Pulseline Genomics,"Raleigh, NC",Part-time,"Deep Learning, ETL Pipelines, Data Warehousing, Apache Spark, HL7, Electronic Health Records (EHR)",147612,165338,Health Data & Bioinformatics
Principal Healthcare Software Engineer,Lumen Health Networks,"Chicago, IL",Internship,"Kubernetes, PostgreSQL, MongoDB, Java, Telehealth Systems, Health Informatics, Team Leadership, KUBERNETES",177363,183031,Health Data & Bioinformatics
Lead Health Data Engineer,Sable Life Sciences,"Philadelphia, PA",Full-time,"Machine Learning, Tableau, Apache Spark, Deep Learning, Natural Language Processing, REST API Design, MongoDB, System Design",135409,174900,Health Data & Bioinformatics
Senior Telehealth Platform Engineer,Redwood Bio Systems,"Boston, MA",Full-time,"FHIR Standards, HL7, Kubernetes, Git",118088,125814,Health Data & Bioinformatics
Senior EHR Integration Engineer,Cardialis Life Sciences,"Bengaluru, India",Full-time,"Population Health Analytics, Clinical Data Management, FHIR Standards, Electronic Health Records (EHR), Java, System Design, Microservices Architecture",129722,134707,Health Data & Bioinformatics
Junior Medical Coding Data Specialist,Pinecrest Data Health,Remote,Full-time,"Population Health Analytics, HIPAA Compliance, Medical Coding (ICD-10), Cerner, Deep Learning",65813,74527,Health Data & Bioinformatics
Mid-level Clinical Systems Engineer,Cortex Clinical Data,"Denver, CO",Full-time,"Medical Coding (ICD-10), HIPAA Security Rule, Clinical Data Management, System Design, Java, PostgreSQL, Team Leadership",105295,108842,Health Data & Bioinformatics
Senior EHR Integration Engineer,Palisade Precision Health,"Austin, TX",Full-time,"Epic Systems, Clinical Data Management, FHIR Standards, Telehealth Systems, Java, Microservices Architecture, REST API Design",132483,136123,Health Data & Bioinformatics
Clinical Data Management Lead Manager,Windmere Bridge Tech,"Atlanta, GA",Full-time,"Electronic Health Records (EHR), Healthcare Interoperability, FHIR Standards, Pandas, Data Analysis, Python, Jira",147964,152574,Health Data & Bioinformatics
Senior Health Data Scientist,Novantia HealthTech,"Berlin, Germany",Full-time,"Statistics, NumPy, R, Tableau, ETL Pipelines, FHIR Standards, Git",144287,149935,Health Data & Bioinformatics
Senior Clinical Data Management Lead,Windmere Cloud Labs,"San Francisco, CA",Full-time,"HIPAA Security Rule, Telehealth Systems, Epic Systems, ETL Pipelines, Natural Language Processing, Project Management",113090,142662,Health Data & Bioinformatics
Junior Clinical Data Analyst,Windmere Bridge Tech,"Minneapolis, MN",Full-time,"Electronic Health Records (EHR), Population Health Analytics, Tableau, Data Analysis, Team Leadership",63209,67767,Health Data & Bioinformatics
Mid-level Healthcare Interoperability Engineer,Solace Health Solutions,"Philadelphia, PA",Contract,"Clinical Data Management, Electronic Health Records (EHR), FHIR Standards, Health Informatics, Microservices Architecture, Kubernetes",100237,108969,Health Data & Bioinformatics
Senior Population Health Analyst,Halcyon Bridge Tech,Remote,Contract,"Clinical Data Management, Electronic Health Records (EHR),  Healthcare Interoperability , Cerner, HL7, TensorFlow, SQL, Scikit-learn",116661,146596,Health Data & Bioinformatics
Junior Telehealth Platform Engineer,Meridian Health Networks,"San Diego, CA",Full-time,"Population Health Analytics, HIPAA Security Rule, Health Informatics, C#, PostgreSQL, Git",73795,79079,Health Data & Bioinformatics
Senior Health Data Scientist,Aequus Health Solutions,"Pittsburgh, PA",Internship,"Pandas, Power BI, Python, ETL Pipelines, Tableau, Population Health Analytics, Clinical Data Management, HIPAA Security Rule",136616,145558,Health Data & Bioinformatics
Lead Bioinformatics Engineer,Auralis Digital,"Bengaluru, India",Contract,"Python, TensorFlow, Pandas, Deep Learning, Microservices Architecture, Communication",147620,155501,Health Data & Bioinformatics
Health IT Project Manager,Windmere Bridge Tech,Remote,Full-time,"HL7, Epic Systems, Git",135763,159245,Health Data & Bioinformatics
Junior Bioinformatics Engineer,Vitalis Digital,"Sydney, Australia",Part-time,"ETL Pipelines, Data Visualization, Java, REST API Design, Amazon Web Services",60960,67535,Health Data & Bioinformatics
Lead Telehealth Platform Engineer,Redwood Health Analytics,"Raleigh, NC",Internship,"Clinical Data Management, Health Informatics, Epic Systems, Cerner, PostgreSQL, Agile Methodology",149445,155894,Health Data & Bioinformatics
Mid-level HIPAA Compliance Engineer,Redwood Health Analytics,Remote,Full-time,"HIPAA Compliance, HL7, Cerner, Clinical Data Management, Telehealth Systems, MySQL, Microservices Architecture",98663,108732,Health Data & Bioinformatics
Junior Population Health Analyst,Basecamp Genomics,"London, UK",Full-time,"FHIR Standards, HIPAA Compliance, HIPAA Security Rule, HL7, Epic Systems, R, NumPy, Team Leadership",68231,76518,Health Data & Bioinformatics
Senior Medical Coding Data Specialist,Optum Bio Systems,Remote,Full-time,"Medical Coding (ICD-10), FHIR Standards, Electronic Health Records (EHR), HIPAA Compliance, HIPAA Security Rule, Tableau, Communication",110768,147682,Health Data & Bioinformatics
Mid-level Clinical Systems Engineer,Cardialis Life Sciences,"Berlin, Germany",Full-time,"Telehealth Systems, hipaa compliance, Cerner, C#, MySQL, REST API Design, Confluence",78974,82389,Health Data & Bioinformatics
Intern Health Informatics Analyst,Cardialis Life Sciences,Remote,Full-time,"Clinical Data Management, Health Informatics, Data Warehousing, Deep Learning",32431,37215,Health Data & Bioinformatics
Mid-level Genomics Data Analyst,Solace Health Solutions,"Pittsburgh, PA",Part-time,"Apache Spark, Statistics, SQL, NumPy, Pandas, Population Health Analytics, Agile Methodology",103983,107553,Health Data & Bioinformatics
Principal Healthcare Interoperability Engineer,Foxglove Medical Systems,"Atlanta, GA",Internship,"Healthcare Interoperability, Clinical Data Management, HIPAA Security Rule, PostgreSQL, C#",151772,172633,Health Data & Bioinformatics
Mid-level Medical Coding Data Specialist,Foxglove Wellness Systems,"Chicago, IL",Contract,"HL7, Healthcare Interoperability, Telehealth Systems, HIPAA Security Rule, Clinical Data Management, Natural Language Processing",81727,88561,Health Data & Bioinformatics
Principal Director of Health Informatics,Medix Health Networks,"San Francisco, CA",Full-time,"Health Informatics, HL7, Data Analysis",153079,164447,Health Data & Bioinformatics
Senior Bioinformatics Engineer,Larkspur Informatics,"San Francisco, CA",Full-time,"Power BI, Data Warehousing, ETL Pipelines, Python, Pandas, PostgreSQL, MongoDB, Amazon Web Services",117153,124354,Health Data & Bioinformatics
Staff Health Data Engineer,Sable Life Sciences,"San Francisco, CA",Full-time,"Natural Language Processing, ETL Pipelines, Power BI, Tableau, A/B Testing, Docker, C#",143494,152770,Health Data & Bioinformatics
Staff Healthcare Software Engineer,Juno Care Analytics,"Bengaluru, India",Contract,"Java, PostgreSQL, C#, MySQL, Epic Systems, FHIR Standards",136979,140841,Health Data & Bioinformatics
Staff Bioinformatics Engineer,Juno Genomics,Remote,Full-time,"TensorFlow, Power BI, Machine Learning, ETL Pipelines, Java, Git",144246,163941,Health Data & Bioinformatics
Lead Clinical Data Analyst,Brookfield Precision Health,"Seattle, WA",Full-time,"Medical Coding (ICD-10), Clinical Data Management, Electronic Health Records (EHR), Data Visualization, Python, Deep Learning, Communication",166503,173254,Health Data & Bioinformatics
Mid-level Health Data Engineer,Halcyon Bridge Tech,"Minneapolis, MN",Full-time,"R, Machine Learning, Data Visualization, Deep Learning, Natural Language Processing, Kubernetes, C#",106066,109565,Health Data & Bioinformatics
Senior EHR Systems Analyst,Beacon Life Sciences,"Washington, DC",Full-time,"HIPAA Security Rule, Health Informatics, Clinical Data Management, FHIR Standards, HL7, Java, Microservices Architecture, Agile Methodology",130988,140670,Health Data & Bioinformatics
Senior EHR Integration Engineer,Ironwood Care Technologies,Remote,Full-time,"Telehealth Systems, Electronic Health Records (EHR), Amazon Web Services, Project Management",117891,130894,Health Data & Bioinformatics
Mid-level Health IT Project Manager,Northgate Wellness Systems,"Washington, DC",Full-time,"Clinical Data Management, Population Health Analytics, Communication, Agile Methodology",82009,94364,Health Data & Bioinformatics
Lead Clinical Data Management Lead,Ironwood Wellness Systems,"Dublin, Ireland",Full-time,"Epic Systems, Population Health Analytics, Cerner, SQL, Tableau, Communication",146101,171573,Health Data & Bioinformatics
Staff Health Data Scientist,Auralis Digital,"New York, NY",Full-time,"Natural Language Processing, TensorFlow, Python, Data Warehousing, Data Visualization, Medical Coding (ICD-10), Population Health Analytics, FHIR Standards",161548,173633,Health Data & Bioinformatics
Health IT Project Manager,Cobalt Cloud Labs,"San Francisco, CA",Contract,"Cerner, Electronic Health Records (EHR), Health Informatics, HIPAA Compliance, Project Management, Jira",159898,170955,Health Data & Bioinformatics
Staff Telehealth Platform Engineer,Basecamp Clinical Data,"Seattle, WA",Full-time,"Population Health Analytics, Clinical Data Management, Docker, Amazon Web Services, Confluence",162670,179480,Health Data & Bioinformatics
Senior Clinical Data Management Lead,Ridgeline Cloud Labs,"San Diego, CA",Full-time,"HL7, FHIR Standards, Python, A/B Testing, TensorFlow, Agile Methodology",120578,128570,Health Data & Bioinformatics
Senior Genomics Data Analyst,Auralis Systems,Remote,Full-time,"Data Analysis, Data Warehousing, PyTorch, ETL Pipelines, Health Informatics",121367,139668,Health Data & Bioinformatics
Lead Health Data Engineer,Palisade Precision Health,"Seattle, WA",Internship,"Natural Language Processing, NumPy, A/B Testing, TensorFlow, Data Warehousing, System Design, MongoDB, Agile Methodology",170593,175468,Health Data & Bioinformatics
Senior Health IT Project Manager,Larkspur Health Networks,Remote,Full-time,"Healthcare Interoperability, HIPAA Compliance, Clinical Data Management, Cerner, Project Management, Team Leadership",105843,110895,Health Data & Bioinformatics
Mid-level Telehealth Platform Engineer,Lumen Medical Systems,"Denver, CO",Full-time,"Cerner, Clinical Data Management, HIPAA Compliance, Kubernetes, Docker",84564,96117,Health Data & Bioinformatics
Senior Clinical Data Management Lead,Foxglove Wellness Systems,"Sydney, Australia",Full-time,"Healthcare Interoperability, Clinical Data Management, Cerner, Telehealth Systems, Health Informatics, Tableau, ETL Pipelines, PyTorch",141920,150198,Health Data & Bioinformatics
Lead Healthcare Interoperability Engineer,Quill Life Sciences,"Pittsburgh, PA",Full-time,"FHIR Standards, Cerner, Population Health Analytics, Electronic Health Records (EHR), Epic Systems, MySQL",147496,166159,Health Data & Bioinformatics
Lead Clinical Data Management Lead,Nightingale Systems,"Dublin, Ireland",Full-time,"HL7, Cerner, Electronic Health Records (EHR), Clinical Data Management, Data Analysis",132642,170094,Health Data & Bioinformatics
Staff HIPAA Compliance Engineer,Pinecrest Bridge Tech,"San Francisco, CA",Full-time,"HIPAA Compliance, FHIR Standards, Cerner, Telehealth Systems, Clinical Data Management, Java, MongoDB, Microservices Architecture",176779,181819,Health Data & Bioinformatics
Junior Population Health Analyst,Crestline HealthTech,"Philadelphia, PA",Full-time,"Electronic Health Records (EHR), HIPAA Compliance, Pandas, Deep Learning, Python",68172,77397,Health Data & Bioinformatics
Lead Clinical Data Analyst,Foxglove Medical Systems,"London, UK",Internship,"Population Health Analytics, HIPAA Compliance, Apache Spark, Deep Learning",172025,177804,Health Data & Bioinformatics
Senior Clinical Systems Engineer,Bluepeak Diagnostics,"Washington, DC",Full-time,"Healthcare Interoperability, Epic Systems, Telehealth Systems, Electronic Health Records (EHR), Microservices Architecture, MongoDB, Amazon Web Services",118324,139154,Health Data & Bioinformatics
Mid-level Medical Coding Data Specialist,Genoma Health Solutions,"Chicago, IL",Full-time,"Clinical Data Management, Telehealth Systems, HIPAA Security Rule, PyTorch, Jira",100042,107202,Health Data & Bioinformatics
Junior Health Informatics Analyst,Northgate Wellness Systems,"Boston, MA",Full-time,"Electronic Health Records (EHR), Population Health Analytics, Data Visualization, Deep Learning, Team Leadership",69277,77512,Health Data & Bioinformatics
Lead Health Data Scientist,Crestline HealthTech,"Bengaluru, India",Part-time,"Power BI, Machine Learning, Natural Language Processing, Deep Learning, Electronic Health Records (EHR), Population Health Analytics, Telehealth Systems",159751,176948,Health Data & Bioinformatics
Mid-level Clinical Data Analyst,Onyx Diagnostics,"Austin, TX",Full-time,"HIPAA Security Rule, Medical Coding (ICD-10), FHIR Standards, DEEP LEARNING, Scikit-learn, Git, MEDICAL CODING (ICD-10)",88330,95411,Health Data & Bioinformatics
Junior Bioinformatics Scientist,Brightwell Bio Systems,"Minneapolis, MN",Full-time,"ETL Pipelines, Tableau, PyTorch, Python, R, HIPAA Security Rule, Medical Coding (ICD-10), Project Management",70512,77163,Health Data & Bioinformatics
Senior Health Data Scientist,Cortex Clinical Data,"Atlanta, GA",Full-time,"Machine Learning, Apache Spark, PyTorch, NumPy, Telehealth Systems, FHIR Standards, Epic Systems, Agile Methodology",137739,142039,Health Data & Bioinformatics
Lead Health Data Engineer,Onyx Diagnostics,Remote,Full-time,"Machine Learning, Natural Language Processing, Data Warehousing, R, MySQL, Kubernetes, Git",149384,162289,Health Data & Bioinformatics
Health Analytics Manager,Bluepeak HealthTech,"Washington, DC",Full-time,"Natural Language Processing, PyTorch, Population Health Analytics, Agile Methodology",163483,171184,Health Data & Bioinformatics
Mid-level EHR Systems Analyst,Amberfield Digital,"Pittsburgh, PA",Full-time,"Epic Systems, HL7, Java, Project Management",79156,104338,Health Data & Bioinformatics
Lead Healthcare Interoperability Engineer,Granite Care Technologies,"Philadelphia, PA",Full-time,"FHIR Standards, HIPAA Compliance, HL7, Population Health Analytics, Healthcare Interoperability, Microservices Architecture",168873,175303,Health Data & Bioinformatics
Staff Healthcare Interoperability Engineer,Palisade Health Solutions,"San Diego, CA",Full-time,"Clinical Data Management, Cerner, MongoDB, Java, Microservices Architecture, Confluence",170507,174164,Health Data & Bioinformatics
Mid-level Clinical Systems Engineer,Palisade Precision Health,"San Diego, CA",Internship,"Population Health Analytics, Electronic Health Records (EHR), Cerner, Health Informatics, Microservices Architecture, Jira",99915,106215,Health Data & Bioinformatics
Health Analytics Manager,Palisade Health Solutions,Remote,Full-time,"R, Pandas, ETL Pipelines, Python, Machine Learning, Population Health Analytics, Epic Systems, HIPAA Security Rule",132733,147055,Health Data & Bioinformatics
Mid-level Clinical Data Analyst,Onyx Diagnostics,"Philadelphia, PA",Full-time,"Clinical Data Management, Electronic Health Records (EHR), Medical Coding (ICD-10), Apache Spark, Confluence",88972,96778,Health Data & Bioinformatics
Mid-level Medical Coding Data Specialist,Nightingale Informatics,"New York, NY",Internship,"Epic Systems, Electronic Health Records (EHR), HIPAA Security Rule, HL7, Population Health Analytics, SQL, Tableau, Jira",85907,106772,Health Data & Bioinformatics
Principal Health Data Scientist,Nightingale Informatics,"Austin, TX",Part-time,"Power BI, NumPy, R, Deep Learning,  HIPAA Security Rule , Epic Systems, HIPAA Compliance, Git",170104,186384,Health Data & Bioinformatics
Senior EHR Integration Engineer,Auralis Digital,Remote,Part-time,"HL7, Telehealth Systems, Epic Systems, HIPAA Compliance, Kubernetes, Team Leadership",110245,119478,Health Data & Bioinformatics
Intern Clinical Data Analyst,Copperline Care Analytics,"San Diego, CA",Contract,"Electronic Health Records (EHR), Epic Systems, Clinical Data Management, FHIR Standards, Medical Coding (ICD-10), TensorFlow, Project Management",29529,38297,Health Data & Bioinformatics
Junior Health Data Scientist,Clearwater Digital,Remote,Full-time,"Machine Learning, NumPy, PyTorch, Python, Telehealth Systems, Jira",71140,79846,Health Data & Bioinformatics
Mid-level Health Data Scientist,Ridgeline Cloud Labs,Remote,Full-time,"Data Visualization, SQL, Cerner, Git",98256,111823,Health Data & Bioinformatics
Senior HIPAA Compliance Engineer,Lumen Medical Systems,"San Diego, CA",Full-time,"FHIR Standards, Telehealth Systems, Electronic Health Records (EHR), Cerner, HL7, System Design, Kubernetes, Amazon Web Services",145314,150226,Health Data & Bioinformatics
Senior Health Analytics Manager,Quill Data Health,"Washington, DC",Full-time,"Statistics, A/B Testing, Data Warehousing, Healthcare Interoperability, HL7, Agile Methodology",128303,144173,Health Data & Bioinformatics
Lead Clinical Data Management Lead,Medix Health Networks,"Washington, DC",Contract,"FHIR Standards, HIPAA Security Rule, Epic Systems, HL7, Data Warehousing, Tableau, ETL Pipelines",140261,151878,Health Data & Bioinformatics
Lead Bioinformatics Engineer,Pulseline Genomics,"Philadelphia, PA",Internship,"Tableau, Pandas, R, MySQL, Team Leadership",134586,157701,Health Data & Bioinformatics
Health IT Project Manager,Sable Life Sciences,"Denver, CO",Full-time,"Health Informatics, Cerner, Population Health Analytics, Medical Coding (ICD-10), HIPAA Security Rule, Confluence, Team Leadership, Agile Methodology",133678,150896,Health Data & Bioinformatics
Health IT Project Manager,Crestline HealthTech,"Denver, CO",Internship,"Clinical Data Management, Electronic Health Records (EHR), Cerner, HL7, Population Health Analytics, Confluence, Project Management, Jira",139193,167781,Health Data & Bioinformatics
Junior Genomics Data Analyst,Auralis Systems,"Atlanta, GA",Part-time,"ETL Pipelines, Data Visualization, Python, TensorFlow, Electronic Health Records (EHR), Telehealth Systems, Project Management",58111,78454,Health Data & Bioinformatics
Senior HIPAA Compliance Engineer,Ironwood Care Technologies,Remote,Full-time,"Health Informatics, Population Health Analytics, Docker, System Design",124214,135760,Health Data & Bioinformatics
Health Analytics Manager,Harborlight Wellness Systems,"Austin, TX",Full-time,"Statistics, Power BI, Pandas, FHIR Standards",156837,163907,Health Data & Bioinformatics
Intern Clinical Data Analyst,Bluepeak Diagnostics,"London, UK",Full-time,"HL7, Medical Coding (ICD-10), Telehealth Systems, Pandas, Deep Learning, NumPy",27654,36252,Health Data & Bioinformatics
Staff Health Data Scientist,Ridgeline Bridge Tech,"Bengaluru, India",Full-time,"Statistics, Tableau, Population Health Analytics, HIPAA Security Rule",147021,178919,Health Data & Bioinformatics
Junior Population Health Analyst,Optum Bio Systems,Remote,Part-time,"Electronic Health Records (EHR), FHIR Standards, Clinical Data Management, Tableau, Power BI",74172,79289,Health Data & Bioinformatics
Mid-level Clinical Systems Engineer,Iris Systems,Remote,Full-time,"Medical Coding (ICD-10), Epic Systems, HIPAA Compliance, MySQL, Kubernetes, Git",78128,111990,Health Data & Bioinformatics
Lead Director of Health Informatics,Lucid Clinical Data,Remote,Full-time,"Medical Coding (ICD-10), Cerner, HIPAA Compliance, Statistics, Data Warehousing, Project Management",172229,176115,Health Data & Bioinformatics
Junior Telehealth Platform Engineer,Granite Precision Health,"Bengaluru, India",Part-time,"Population Health Analytics, FHIR Standards, MongoDB, Microservices Architecture, Amazon Web Services",70145,75681,Health Data & Bioinformatics
Junior Medical Coding Data Specialist,Vertex Systems,"Sydney, Australia",Internship,"Cerner, Epic Systems, Data Analysis, Scikit-learn, Natural Language Processing, Confluence",74269,79047,Health Data & Bioinformatics
Senior Clinical Data Management Lead,Basecamp Genomics,"Bengaluru, India",Full-time,"HL7, Telehealth Systems, Python, SQL, Jira",124385,140849,Health Data & Bioinformatics
Junior Healthcare Software Engineer,Clearwater Digital,"Raleigh, NC",Internship,"Docker, REST API Design, Population Health Analytics, Cerner",61326,65545,Health Data & Bioinformatics
Lead Health Data Engineer,Foxglove Wellness Systems,"Dublin, Ireland",Full-time,"Apache Spark, ETL Pipelines, NumPy, PostgreSQL, Microservices Architecture, Java",172466,175816,Health Data & Bioinformatics
Principal Health Data Scientist,Crestline HealthTech,"Berlin, Germany",Internship,"PyTorch, Statistics, Tableau, Deep Learning, Data Warehousing, Clinical Data Management, Electronic Health Records (EHR), HIPAA Compliance",174274,188777,Health Data & Bioinformatics
Director of Health Informatics,Pulseline Genomics,"Raleigh, NC",Full-time,"Cerner, Population Health Analytics, Electronic Health Records (EHR), Data Warehousing, TensorFlow, Git",153744,167128,Health Data & Bioinformatics
Senior Healthcare Software Engineer,Basecamp Clinical Data,Remote,Contract,"PostgreSQL, REST API Design, Electronic Health Records (EHR), HIPAA Compliance, Git",113123,134924,Health Data & Bioinformatics
Lead Health Analytics Manager,Beacon Health Analytics,Remote,Contract,"A/B Testing, SQL, Natural Language Processing, HIPAA Compliance, Healthcare Interoperability, Health Informatics, Confluence",138915,145360,Health Data & Bioinformatics
